[run number];team_size;game_size;[step];team_score;gain_score;synergy_score;agent_names;reached_consensus?
943;5;8;15;0.786;1.029;0.929;[neuro_agent neuro_agent talk_agent crit_agent crit_agent f g h i j];true
945;5;8;14;0.071;0.0996;-0.21499999999999997;[neuro_agent know_agent know_agent know_agent neuro_agent f g h i j];true
946;5;8;14;0.21400000000000002;0.41400000000000003;0.14300000000000002;[know_agent know_agent talk_agent know_agent neuro_agent f g h i j];true
944;5;8;16;0.429;0.6006;0.572;[agree_agent agree_agent agree_agent agree_agent talk_agent f g h i j];true
947;5;8;16;-0.143;0.04300000000000001;-0.21399999999999997;[neuro_agent neuro_agent neuro_agent know_agent talk_agent f g h i j];true
948;5;8;13;-0.143;0.18580000000000005;0.143;[agree_agent crit_agent neuro_agent talk_agent agree_agent f g h i j];true
949;5;8;16;0.071;0.22820000000000001;-0.21499999999999997;[talk_agent know_agent talk_agent neuro_agent neuro_agent f g h i j];true
950;5;8;11;0.21400000000000002;0.3998;0.07100000000000004;[talk_agent know_agent agree_agent crit_agent talk_agent f g h i j];true
951;5;8;17;0.21400000000000002;0.5426;0.5;[neuro_agent crit_agent talk_agent crit_agent crit_agent f g h i j];true
952;5;8;20;0.5;0.6;0.14300000000000002;[talk_agent neuro_agent talk_agent neuro_agent know_agent f g h i j];true
953;5;8;24;0.5;0.8142;0.714;[talk_agent agree_agent talk_agent agree_agent agree_agent f g h i j];true
954;5;8;14;-0.286;-0.15739999999999998;-0.5;[neuro_agent agree_agent agree_agent talk_agent know_agent f g h i j];true
955;5;8;15;-0.21400000000000002;-0.32820000000000005;-0.714;[know_agent know_agent talk_agent know_agent know_agent f g h i j];true
957;5;8;13;0.21400000000000002;0.4570000000000001;0.357;[agree_agent crit_agent talk_agent agree_agent neuro_agent f g h i j];true
956;5;8;18;-0.286;0.08540000000000003;-0.07199999999999998;[talk_agent neuro_agent neuro_agent neuro_agent neuro_agent f g h i j];true
958;5;8;11;-0.286;-0.02899999999999997;-0.21499999999999997;[talk_agent neuro_agent talk_agent neuro_agent talk_agent f g h i j];true
959;5;8;24;0.429;0.715;0.28600000000000003;[neuro_agent neuro_agent agree_agent crit_agent know_agent f g h i j];true
960;5;8;26;-0.071;0.15760000000000002;-0.357;[crit_agent talk_agent know_agent talk_agent talk_agent f g h i j];true
961;5;8;28;0.143;0.4142;0.21399999999999997;[neuro_agent crit_agent agree_agent talk_agent talk_agent f g h i j];true
962;5;8;11;0.143;0.3716;-0.143;[neuro_agent crit_agent know_agent agree_agent talk_agent f g h i j];true
963;5;8;42;1;1.3;1;[neuro_agent crit_agent talk_agent know_agent talk_agent f g h i j];true
964;5;8;13;0.143;0.27159999999999995;-0.143;[agree_agent crit_agent talk_agent talk_agent know_agent f g h i j];true
965;5;8;32;0.643;0.7858;0.5720000000000001;[know_agent neuro_agent know_agent talk_agent crit_agent f g h i j];true
966;5;8;22;0.071;0.08539999999999999;-0.21499999999999997;[talk_agent crit_agent crit_agent know_agent know_agent f g h i j];true
967;5;8;23;-0.643;-0.4858;-0.786;[agree_agent talk_agent talk_agent know_agent neuro_agent f g h i j];true
969;5;8;19;0.071;0.17099999999999999;-0.21499999999999997;[know_agent neuro_agent know_agent neuro_agent talk_agent f g h i j];true
968;5;8;12;0.429;0.672;0.572;[crit_agent crit_agent neuro_agent talk_agent neuro_agent f g h i j];true
970;5;8;21;0.071;0.2854;-0.14300000000000002;[know_agent agree_agent crit_agent neuro_agent crit_agent f g h i j];true
971;5;8;16;0.143;0.3146;-0.214;[know_agent crit_agent agree_agent talk_agent neuro_agent f g h i j];true
972;5;8;18;0.357;0.6142;0.357;[know_agent crit_agent crit_agent crit_agent talk_agent f g h i j];true
973;5;8;14;0.357;0.514;0.214;[crit_agent know_agent agree_agent talk_agent crit_agent f g h i j];true
975;5;8;10;0.143;0.2002;-0.07100000000000001;[neuro_agent know_agent talk_agent talk_agent know_agent f g h i j];true
974;5;8;39;1;12.713.999.999.999.900;1.071;[agree_agent neuro_agent crit_agent neuro_agent agree_agent f g h i j];true
977;5;8;18;0.286;0.3716;-0.14300000000000002;[neuro_agent know_agent agree_agent crit_agent talk_agent f g h i j];true
976;5;8;17;0.786;0.986;0.643;[know_agent talk_agent crit_agent crit_agent neuro_agent f g h i j];true
978;5;8;15;0.071;0.1568;-0.14300000000000002;[talk_agent know_agent talk_agent crit_agent neuro_agent f g h i j];true
979;5;8;21;0.929;0.986;0.7150000000000001;[know_agent crit_agent know_agent talk_agent crit_agent f g h i j];true
980;5;8;17;-0.071;0.34319999999999995;0.21499999999999997;[crit_agent neuro_agent agree_agent talk_agent neuro_agent f g h i j];true
981;5;8;19;0.357;0.5142;0.286;[know_agent neuro_agent neuro_agent crit_agent talk_agent f g h i j];true
983;5;8;11;0.429;0.572;0.358;[crit_agent crit_agent talk_agent know_agent crit_agent f g h i j];true
982;5;8;23;0.571;0.8568;0.7849999999999999;[agree_agent neuro_agent crit_agent crit_agent talk_agent f g h i j];true
984;5;8;13;0.571;0.7282;0.357;[know_agent crit_agent agree_agent crit_agent neuro_agent f g h i j];true
985;5;8;30;0.929;0.9004000000000001;0.28600000000000003;[know_agent know_agent crit_agent agree_agent know_agent f g h i j];true
986;5;8;12;-0.5;-0.357;-0.714;[know_agent agree_agent talk_agent talk_agent neuro_agent f g h i j];true
987;5;8;15;0.429;0.6004;0.28600000000000003;[know_agent neuro_agent crit_agent talk_agent talk_agent f g h i j];true
988;5;8;17;-0.21400000000000002;-0.07100000000000004;-0.21400000000000002;[neuro_agent talk_agent crit_agent talk_agent neuro_agent f g h i j];true
989;5;8;13;0.286;0.3576;-0.07100000000000001;[know_agent know_agent talk_agent agree_agent agree_agent f g h i j];true
990;5;8;28;0.143;0.3144;-0.143;[crit_agent talk_agent know_agent agree_agent agree_agent f g h i j];true
991;5;8;26;0;0.19999999999999998;-0.5;[crit_agent agree_agent agree_agent neuro_agent know_agent f g h i j];true
992;5;8;23;0.5;0.5428;0.357;[know_agent know_agent agree_agent crit_agent crit_agent f g h i j];true
993;5;8;12;-0.286;0.08540000000000003;-0.07199999999999998;[talk_agent neuro_agent neuro_agent talk_agent agree_agent f g h i j];true
995;5;8;13;0.786;0.929;0.5720000000000001;[neuro_agent crit_agent talk_agent know_agent talk_agent f g h i j];true
994;5;8;14;0.143;0.5288;0.42899999999999994;[crit_agent talk_agent agree_agent agree_agent neuro_agent f g h i j];true
996;5;8;12;0;0;-0.214;[crit_agent know_agent know_agent neuro_agent know_agent f g h i j];true
997;5;8;23;0.21400000000000002;0.31400000000000006;-0.07199999999999995;[agree_agent agree_agent talk_agent agree_agent know_agent f g h i j];true
998;5;8;11;0.643;0.7432;0.5720000000000001;[know_agent crit_agent talk_agent crit_agent know_agent f g h i j];true
999;5;8;28;0;0.157;-0.286;[neuro_agent crit_agent neuro_agent agree_agent know_agent f g h i j];true
1000;5;8;20;-0.357;-0.2284;-0.643;[agree_agent know_agent agree_agent crit_agent talk_agent f g h i j];true
