[run number];team_size;game_size;knowledge_sharing;[step];team_score;gain_score;synergy_score;agent_names;reached_consensus?;[agreeableness] of turtles;[talkativeness] of turtles;[neuroticism] of turtles;[critical_thinking] of turtles;[knowledge] of turtles
117;4;8;0.3;14;0;0;0;[agree_agent agree_agent neuro_agent crit_agent e f g h i j];false;[1 3.32 3.76 1];[1 1 1 1];[1 1 1 5.36];[0.63 0 0 0];[0.2 0.2 0.2 0.2]
118;4;8;0.3;24;0.214;0.35675;-0.07199999999999998;[know_agent talk_agent crit_agent agree_agent e f g h i j];true;[1 1 2.97 1];[1 1 1 2.1];[1 1 1 1];[0.42 0 0 0];[0.2 0.82 0.2 0.2]
119;4;8;0.3;31;-0.357;-0.2855;-0.5;[agree_agent know_agent know_agent crit_agent e f g h i j];true;[1 3.73 1 1];[1 1 1 1];[1 1 1 1];[0 0 0.31 0];[0.64 0.2 0.2 0.66]
121;4;8;0.3;14;-0.071;0.08975000000000001;-0.142;[crit_agent talk_agent neuro_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 3.57 1];[1 3.28 1 1];[0.31 0 0 0];[0.2 0.2 0.2 0.62]
120;4;8;0.3;21;0;0;0;[talk_agent crit_agent crit_agent agree_agent e f g h i j];false;[4.75 1 1 1];[1 1 3.73 1];[1 1 1 1];[0 0.44 0 0.44];[0.2 0.2 0.2 0.2]
122;4;8;0.3;33;-0.071;0.072;-0.142;[know_agent talk_agent neuro_agent talk_agent e f g h i j];true;[1 1 1 1];[6.21 2.26 1 1];[1 1 4.27 1];[0 0 0 0];[0.2 0.2 0.2 0.56]
123;4;8;0.3;16;0.071;0.30324999999999996;0.21399999999999997;[neuro_agent neuro_agent neuro_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[2.92 1 5.98 5];[0 0.62 0 0];[0.2 0.2 0.2 0.2]
124;4;8;0.3;17;0.143;0.26775;-0.143;[know_agent talk_agent crit_agent talk_agent e f g h i j];true;[1 1 1 1];[1 2.78 1 3.48];[1 1 1 1];[0.87 0 0 0];[0.2 0.2 0.84 0.2]
125;4;8;0.3;21;0.071;0.19599999999999998;-0.072;[know_agent talk_agent neuro_agent agree_agent e f g h i j];true;[1 3.05 1 1];[1 1 3.68 1];[4.07 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.71]
126;4;8;0.3;12;-0.143;0.10700000000000001;0;[talk_agent agree_agent talk_agent neuro_agent e f g h i j];true;[1 2.48 1 1];[1 1 3.44 3.27];[3.81 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
127;4;8;0.3;26;0.143;0.26825;0.072;[crit_agent talk_agent talk_agent know_agent e f g h i j];true;[1 1 1 1];[1 4 1 2.75];[1 1 1 1];[0.69 0 0 0];[0.2 0.2 0.66 0.2]
128;4;8;0.3;16;0.286;0.55375;0.42899999999999994;[crit_agent crit_agent neuro_agent talk_agent e f g h i j];true;[1 1 1 1];[1 6.39 1 1];[1 1 4.09 1];[0.44 0 0 0.44];[0.2 0.2 0.2 0.2]
129;4;8;0.3;13;0;0.21425;-0.286;[talk_agent know_agent neuro_agent neuro_agent e f g h i j];true;[1 1 1 1];[5.57 1 1 1];[1 3.19 1 6.17];[0 0 0 0];[0.2 0.2 0.69 0.2]
130;4;8;0.3;21;0;0.35725;0.143;[crit_agent agree_agent agree_agent agree_agent e f g h i j];true;[1 4.26 3.63 2.26];[1 1 1 1];[1 1 1 1];[0.7 0 0 0];[0.2 0.2 0.2 0.2]
131;4;8;0.3;27;0.5;0.71425;0.643;[crit_agent talk_agent crit_agent talk_agent e f g h i j];true;[1 1 1 1];[3.63 1 2.12 1];[1 1 1 1];[0 0.76 0 0.59];[0.2 0.2 0.2 0.2]
132;4;8;0.3;20;0.143;0.21449999999999997;-0.143;[crit_agent agree_agent agree_agent know_agent e f g h i j];true;[5.96 3.74 1 1];[1 1 1 1];[1 1 1 1];[0 0 0.38 0];[0.2 0.2 0.2 0.65]
133;4;8;0.3;17;0;0.1785;0;[talk_agent know_agent neuro_agent agree_agent e f g h i j];true;[1 1 1 3.64];[3.32 1 1 1];[1 4.16 1 1];[0 0 0 0];[0.2 0.2 0.56 0.2]
135;4;8;0.3;14;-0.286;-0.08975;-0.286;[talk_agent agree_agent neuro_agent know_agent e f g h i j];true;[1 1 2.57 1];[1 1 1 2.3];[1 5.09 1 1];[0 0 0 0];[0.52 0.2 0.2 0.2]
134;4;8;0.3;21;-0.357;-0.39275;-1;[agree_agent talk_agent talk_agent know_agent e f g h i j];true;[1 2.22 1 1];[1 1 2.65 6.55];[1 1 1 1];[0 0 0 0];[0.89 0.2 0.2 0.2]
136;4;8;0.3;12;0.429;0.46475;0.07200000000000001;[know_agent crit_agent talk_agent agree_agent e f g h i j];true;[1 1 1 4.18];[3.1 1 1 1];[1 1 1 1];[0 0 0.31 0];[0.2 0.76 0.2 0.2]
137;4;8;0.3;22;0.143;0.16074999999999998;-0.07100000000000001;[know_agent neuro_agent talk_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 1 4.75];[1 2.16 1 1];[0 0 0 0];[0.64 0.2 0.74 0.2]
138;4;8;0.3;19;-0.357;-0.214;-0.571;[know_agent talk_agent agree_agent know_agent e f g h i j];true;[1 1 2.25 1];[1 1 1 2.89];[1 1 1 1];[0 0 0 0];[0.83 0.52 0.2 0.2]
139;4;8;0.3;16;-0.429;-0.28600000000000003;-0.5;[crit_agent agree_agent know_agent know_agent e f g h i j];true;[1 4.16 1 1];[1 1 1 1];[1 1 1 1];[0 0 0.34 0];[0.6 0.2 0.2 0.69]
140;4;8;0.3;21;-0.286;-0.16099999999999998;-0.357;[talk_agent know_agent neuro_agent talk_agent e f g h i j];true;[1 1 1 1];[5.64 1 1 5.14];[1 3.54 1 1];[0 0 0 0];[0.2 0.2 0.59 0.2]
141;4;8;0.3;27;-0.357;-0.07124999999999998;-0.143;[talk_agent talk_agent neuro_agent neuro_agent e f g h i j];true;[1 1 1 1];[2.77 1 3.02 1];[1 2.28 1 2.62];[0 0 0 0];[0.2 0.2 0.2 0.2]
142;4;8;0.3;29;0.214;0.49949999999999994;0.428;[crit_agent talk_agent neuro_agent talk_agent e f g h i j];true;[1 1 1 1];[5.07 1 2.09 1];[1 1 1 2.91];[0 1.31 0 0];[0.2 0.2 0.2 0.2]
143;4;8;0.3;23;0.286;0.46449999999999997;0.42899999999999994;[talk_agent neuro_agent neuro_agent neuro_agent e f g h i j];true;[1 1 1 1];[7.14 1 1 1];[1 2.55 3.06 2.18];[0 0 0 0];[0.2 0.2 0.2 0.2]
144;4;8;0.3;26;0.429;0.7144999999999999;0.643;[agree_agent agree_agent agree_agent crit_agent e f g h i j];true;[2.9 2.5 3.13 1];[1 1 1 1];[1 1 1 1];[0 0 0 0.89];[0.2 0.2 0.2 0.2]
145;4;8;0.3;21;0;0;0;[crit_agent talk_agent agree_agent agree_agent e f g h i j];false;[3.42 4.12 1 1];[1 1 2.31 1];[1 1 1 1];[0 0 0 0.43];[0.2 0.2 0.2 0.2]
146;4;8;0.3;14;0.357;0.24974999999999997;-0.07200000000000001;[know_agent know_agent agree_agent know_agent e f g h i j];true;[1 1 1 2.9];[1 1 1 1];[1 1 1 1];[0 0 0 0];[0.64 0.87 0.69 0.2]
148;4;8;0.3;25;0;0.1605;-0.286;[know_agent crit_agent neuro_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 3.37 3.11 1];[0 0 0 0.46];[0.6 0.2 0.2 0.2]
147;4;8;0.3;19;0.429;0.536;0.5;[crit_agent agree_agent agree_agent know_agent e f g h i j];true;[3.96 2.13 1 1];[1 1 1 1];[1 1 1 1];[0 0 0.88 0];[0.2 0.2 0.2 0.56]
149;4;8;0.3;22;0.357;0.57125;0.5;[agree_agent agree_agent talk_agent agree_agent e f g h i j];true;[2.26 3.14 1 3.23];[1 1 3.79 1];[1 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
151;4;8;0.3;23;0.357;0.46425;0.214;[crit_agent agree_agent know_agent know_agent e f g h i j];true;[1 1 1 4.16];[1 1 1 1];[1 1 1 1];[0 0.88 0 0];[0.59 0.2 0.69 0.2]
150;4;8;0.3;26;0.357;0.46399999999999997;0.143;[agree_agent crit_agent neuro_agent know_agent e f g h i j];true;[5.73 1 1 1];[1 1 1 1];[1 3.89 1 1];[0 0 0.79 0];[0.2 0.2 0.2 0.77]
152;4;8;0.3;25;-0.286;-0.07175000000000001;-0.21499999999999997;[agree_agent talk_agent talk_agent neuro_agent e f g h i j];true;[1 1 1 2.04];[1 2.88 4.2 1];[2.35 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
153;4;8;0.3;34;0.143;0.26774999999999993;0;[crit_agent neuro_agent know_agent agree_agent e f g h i j];true;[1 4.32 1 1];[1 1 1 1];[1 1 2.01 1];[0.34 0 0 0];[0.2 0.2 0.2 0.71]
154;4;8;0.3;10;0.071;0.08875;-0.072;[know_agent know_agent agree_agent neuro_agent e f g h i j];true;[5.4 1 1 1];[1 1 1 1];[1 1 5.42 1];[0 0 0 0];[0.2 0.64 0.2 0.77]
155;4;8;0.3;21;0.429;0.5005;0.215;[know_agent talk_agent know_agent crit_agent e f g h i j];true;[1 1 1 1];[5.74 1 1 1];[1 1 1 1];[0 0.29 0 0];[0.2 0.2 0.73 0.74]
156;4;8;0.3;23;0.071;0.39275;0.21399999999999997;[crit_agent neuro_agent talk_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 4.53 1 1];[3.27 1 1 4.28];[0 0 0.67 0];[0.2 0.2 0.2 0.2]
157;4;8;0.3;23;-0.214;0.053999999999999965;-0.07100000000000001;[neuro_agent talk_agent agree_agent agree_agent e f g h i j];true;[1 3.38 1 3.34];[1 1 3.21 1];[3.91 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
159;4;8;0.3;32;0.571;0.80325;0.49999999999999994;[know_agent crit_agent talk_agent agree_agent e f g h i j];true;[1 1 1 4.3];[2.01 1 1 1];[1 1 1 1];[0 0 0.74 0];[0.2 0.6 0.2 0.2]
158;4;8;0.3;14;-0.286;0.017749999999999988;-0.07199999999999998;[agree_agent talk_agent agree_agent agree_agent e f g h i j];true;[5.62 2.14 1 3.46];[1 1 3.98 1];[1 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
160;4;8;0.3;22;0.214;0.46399999999999997;0.14300000000000002;[crit_agent crit_agent neuro_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 3.25 1];[0 0.42 0 0.53];[0.58 0.2 0.2 0.2]
161;4;8;0.3;38;0.571;0.7675;0.571;[know_agent talk_agent neuro_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 1 3.02];[3.55 1 1 1];[0 0.23 0 0];[0.2 0.2 0.53 0.2]
162;4;8;0.3;18;-0.071;0.054000000000000006;-0.285;[agree_agent agree_agent know_agent talk_agent e f g h i j];true;[1 1 4.93 4.69];[3.44 1 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.71 0.2 0.2]
163;4;8;0.3;24;0.071;0.07099999999999998;-0.358;[neuro_agent talk_agent know_agent know_agent e f g h i j];true;[1 1 1 1];[4.85 1 1 1];[1 1 1 2.35];[0 0 0 0];[0.2 0.91 0.6 0.2]
164;4;8;0.3;20;0;0.035750000000000004;-0.286;[talk_agent know_agent neuro_agent know_agent e f g h i j];true;[1 1 1 1];[1 5.23 1 1];[1 1 1 2.61];[0 0 0 0];[0.52 0.2 0.78 0.2]
166;4;8;0.3;17;0.357;0.48224999999999996;0;[talk_agent talk_agent neuro_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 2.64 2.84];[2.82 1 1 1];[0 0 0 0];[0.2 0.91 0.2 0.2]
165;4;8;0.3;33;0.143;0.41074999999999995;0.357;[talk_agent talk_agent crit_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 3.22 4.47 1];[4.33 1 1 1];[0 0 0 0.29];[0.2 0.2 0.2 0.2]
167;4;8;0.3;30;0.214;0.37475;0.357;[crit_agent neuro_agent neuro_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 2.63 2.47 4.15];[0.61 0 0 0];[0.2 0.2 0.2 0.2]
168;4;8;0.3;21;0;0;0;[crit_agent crit_agent crit_agent talk_agent e f g h i j];false;[1 1 1 1];[1 1 2.47 1];[1 1 1 1];[0.97 0.7 0 0.62];[0.2 0.2 0.2 0.2]
169;4;8;0.3;16;-0.5;-0.3035;-0.643;[talk_agent know_agent agree_agent neuro_agent e f g h i j];true;[1 1 1 3.76];[1 1 5.23 1];[1 8.99 1 1];[0 0 0 0];[0.63 0.2 0.2 0.2]
171;4;8;0.3;24;0.071;0.178;-0.072;[know_agent crit_agent talk_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 1 4.72];[2.15 1 1 1];[0 0 0.24 0];[0.2 0.68 0.2 0.2]
170;4;8;0.3;17;-0.714;-0.571;-0.9279999999999999;[agree_agent talk_agent talk_agent know_agent e f g h i j];true;[1 1 2.51 1];[1 3.78 1 5.15];[1 1 1 1];[0 0 0 0];[0.88 0.2 0.2 0.2]
172;4;8;0.3;22;0.357;0.6247499999999999;0.571;[crit_agent talk_agent crit_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 4.2 1];[1 1 1 1];[0.41 0.84 0 0.3];[0.2 0.2 0.2 0.2]
173;4;8;0.3;31;-0.214;0.07175000000000001;0;[agree_agent talk_agent neuro_agent agree_agent e f g h i j];true;[3.55 1 2.94 1];[1 4.52 1 1];[1 1 1 6.09];[0 0 0 0];[0.2 0.2 0.2 0.2]
174;4;8;0.3;21;0;0.14275;0.071;[talk_agent neuro_agent talk_agent agree_agent e f g h i j];true;[1 1 2.15 1];[3.52 3.97 1 1];[1 1 1 2.12];[0 0 0 0];[0.2 0.2 0.2 0.2]
175;4;8;0.3;22;0.143;0.41074999999999995;0.357;[crit_agent crit_agent agree_agent talk_agent e f g h i j];true;[2.86 1 1 1];[1 2.57 1 1];[1 1 1 1];[0 0 0.5 0.46];[0.2 0.2 0.2 0.2]
176;4;8;0.3;23;0.286;0.44675;0.21499999999999997;[neuro_agent know_agent talk_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 6.42 1];[1 5.77 1 1];[0.49 0 0 0];[0.2 0.2 0.2 0.7]
177;4;8;0.3;27;-0.143;-0.143;-0.5;[agree_agent talk_agent know_agent know_agent e f g h i j];true;[2.82 1 1 1];[1 3.34 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.2 0.7 0.86]
178;4;8;0.3;27;0.143;0.3395;0.072;[know_agent agree_agent agree_agent agree_agent e f g h i j];true;[1 5.15 3.03 3.39];[1 1 1 1];[1 1 1 1];[0 0 0 0];[0.55 0.2 0.2 0.2]
179;4;8;0.3;34;-0.357;-0.23199999999999998;-0.428;[crit_agent agree_agent know_agent neuro_agent e f g h i j];true;[4.69 1 1 1];[1 1 1 1];[1 5.21 1 1];[0 0 0.25 0];[0.2 0.2 0.2 0.53]
180;4;8;0.3;18;0.571;0.6605;0.357;[know_agent crit_agent neuro_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 1 3.05];[0 0.85 0 0];[0.76 0.2 0.7 0.2]
181;4;8;0.3;15;0.071;0.26725;0.142;[talk_agent crit_agent crit_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 5.2 1];[1 1 1 1];[0.77 0.57 0 0];[0.2 0.2 0.2 0.59]
182;4;8;0.3;19;0.714;0.839;0.5;[know_agent talk_agent know_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 1 3.24];[1 1 1 1];[0 0 0.42 0];[0.72 0.57 0.2 0.2]
183;4;8;0.3;18;-0.286;-0.3575;-0.572;[know_agent know_agent neuro_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 2.21 1 1];[0 0 0 0];[0.58 0.2 0.64 0.58]
184;4;8;0.3;25;-0.429;-0.17900000000000002;-0.358;[agree_agent talk_agent neuro_agent agree_agent e f g h i j];true;[1 5.18 1 4.63];[1 1 3.67 1];[3.28 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
185;4;8;0.3;36;0.214;0.5175;0.428;[neuro_agent crit_agent agree_agent neuro_agent e f g h i j];true;[1 1 2.94 1];[1 1 1 1];[1 4.12 1 2.31];[0.73 0 0 0];[0.2 0.2 0.2 0.2]
186;4;8;0.3;23;0;0;0;[crit_agent know_agent neuro_agent talk_agent e f g h i j];false;[1 1 1 1];[1 1 1 2.87];[1 2.56 1 1];[1.05 0 0 0];[0.2 0.2 0.58 0.2]
187;4;8;0.3;27;0;0.19649999999999998;0;[talk_agent know_agent neuro_agent crit_agent e f g h i j];true;[1 1 1 1];[2.47 1 1 1];[1 1 1 2.71];[0 0.34 0 0];[0.2 0.2 0.51 0.2]
188;4;8;0.3;29;0.857;11.965;1.143;[crit_agent crit_agent crit_agent talk_agent e f g h i j];true;[1 1 1 1];[1 1 3.85 1];[1 1 1 1];[0.67 0.49 0 0.63];[0.2 0.2 0.2 0.2]
189;4;8;0.3;24;0;0;0;[know_agent crit_agent talk_agent know_agent e f g h i j];false;[1 1 1 1];[1 1 1 4.5];[1 1 1 1];[0 0 0.54 0];[0.54 0.59 0.2 0.2]
190;4;8;0.3;24;0.429;0.4825;0.14300000000000002;[crit_agent talk_agent agree_agent know_agent e f g h i j];true;[1 1 4.2 1];[2.21 1 1 1];[1 1 1 1];[0 0 0 0.58];[0.2 0.97 0.2 0.2]
191;4;8;0.3;17;0.357;0.60725;0.286;[know_agent talk_agent neuro_agent talk_agent e f g h i j];true;[1 1 1 1];[1 4.05 1 5.49];[5.06 1 1 1];[0 0 0 0];[0.2 0.2 0.66 0.2]
192;4;8;0.3;18;-0.143;-2,50E+11;-0.42899999999999994;[talk_agent agree_agent agree_agent know_agent e f g h i j];true;[6.98 1 1 2.35];[1 1 2.99 1];[1 1 1 1];[0 0 0 0];[0.2 0.81 0.2 0.2]
193;4;8;0.3;15;-0.214;0.07175000000000001;-0.07100000000000001;[talk_agent agree_agent neuro_agent talk_agent e f g h i j];true;[1 1 2.14 1];[6.14 2.6 1 1];[1 1 1 4.12];[0 0 0 0];[0.2 0.2 0.2 0.2]
194;4;8;0.3;20;-0.143;-0.17875;-0.572;[agree_agent neuro_agent know_agent know_agent e f g h i j];true;[3.46 1 1 1];[1 1 1 1];[1 1 6.62 1];[0 0 0 0];[0.2 0.79 0.2 0.95]
195;4;8;0.3;24;0.071;0.10675000000000001;-0.072;[talk_agent know_agent talk_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 3.12 2.54];[1 1 1 1];[0 0 0 0];[0.6 0.6 0.2 0.2]
197;4;8;0.3;14;-0.143;0.1605;0.07100000000000001;[crit_agent crit_agent talk_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 1 6.16];[2.14 1 1 1];[0 0.38 0.57 0];[0.2 0.2 0.2 0.2]
198;4;8;0.3;16;0;0;0;[neuro_agent agree_agent know_agent agree_agent e f g h i j];false;[1 1 4.58 4.4];[1 1 1 1];[2.34 1 1 1];[0 0 0 0];[0.2 0.7 0.2 0.2]
196;4;8;0.3;25;-0.214;0;0;[neuro_agent agree_agent crit_agent talk_agent e f g h i j];true;[1 1 2.93 1];[1 3.83 1 1];[3.77 1 1 1];[0 0 0 0.58];[0.2 0.2 0.2 0.2]
199;4;8;0.3;22;0.286;0.6255;0.42899999999999994;[agree_agent neuro_agent crit_agent agree_agent e f g h i j];true;[2.48 1 2.85 1];[1 1 1 1];[1 1 1 3.83];[0 0.44 0 0];[0.2 0.2 0.2 0.2]
200;4;8;0.3;22;0.286;0.4825;0;[know_agent agree_agent agree_agent agree_agent e f g h i j];true;[2.64 1 3.79 6.96];[1 1 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.87 0.2 0.2]
201;4;8;0.3;16;0.214;0.19624999999999998;-0.5;[agree_agent know_agent know_agent talk_agent e f g h i j];true;[1 1 1 2.47];[1 1 5.07 1];[1 1 1 1];[0 0 0 0];[0.51 0.89 0.2 0.2]
202;4;8;0.3;22;0.286;0.4285;0.357;[neuro_agent talk_agent crit_agent talk_agent e f g h i j];true;[1 1 1 1];[1 4.21 2.9 1];[1 1 1 5.07];[0.47 0 0 0];[0.2 0.2 0.2 0.2]
203;4;8;0.3;24;0;0;0;[crit_agent know_agent neuro_agent crit_agent e f g h i j];false;[1 1 1 1];[1 1 1 1];[1 1 1 2.79];[0.45 0.72 0 0];[0.2 0.2 0.58 0.2]
204;4;8;0.3;21;-0.071;0.1255;0.072;[agree_agent neuro_agent talk_agent crit_agent e f g h i j];true;[1 1 4.71 1];[1 1 1 4.48];[3.22 1 1 1];[0 0.53 0 0];[0.2 0.2 0.2 0.2]
205;4;8;0.3;20;0.643;0.929;0.929;[talk_agent crit_agent neuro_agent talk_agent e f g h i j];true;[1 1 1 1];[1 7.47 1 5.49];[4.81 1 1 1];[0 0 1.01 0];[0.2 0.2 0.2 0.2]
207;4;8;0.3;14;0;0;0;[know_agent crit_agent talk_agent crit_agent e f g h i j];false;[1 1 1 1];[1 1 2.25 1];[1 1 1 1];[0 0.27 0 0.71];[0.51 0.2 0.2 0.2]
206;4;8;0.3;10;0.357;0.6427499999999999;0.5;[neuro_agent crit_agent agree_agent talk_agent e f g h i j];true;[2.82 1 1 1];[1 1 2.62 1];[1 2.82 1 1];[0 0 0 0.5];[0.2 0.2 0.2 0.2]
208;4;8;0.3;20;0.071;0.14225;-0.286;[know_agent talk_agent agree_agent know_agent e f g h i j];true;[2.01 1 1 1];[1 2.12 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.2 0.51 0.87]
210;4;8;0.3;16;0.571;0.58875;0.42799999999999994;[know_agent know_agent crit_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 1 2.9];[0 0.88 0 0];[0.78 0.2 0.66 0.2]
209;4;8;0.3;16;-0.143;0.035500000000000004;-0.143;[talk_agent know_agent crit_agent talk_agent e f g h i j];true;[1 1 1 1];[1 3.05 1 2.16];[1 1 1 1];[0 0 0.32 0];[0.58 0.2 0.2 0.2]
211;4;8;0.3;35;-0.357;-0.10725000000000001;-0.286;[talk_agent talk_agent crit_agent neuro_agent e f g h i j];true;[1 1 1 1];[3.59 1 1 4.06];[1 5.54 1 1];[0 0 0.49 0];[0.2 0.2 0.2 0.2]
212;4;8;0.3;19;-0.071;0.16099999999999998;0.072;[agree_agent neuro_agent crit_agent agree_agent e f g h i j];true;[2.44 1 1 3.64];[1 1 1 1];[1 3.23 1 1];[0 0 0.41 0];[0.2 0.2 0.2 0.2]
213;4;8;0.3;31;0;0;0;[crit_agent crit_agent crit_agent know_agent e f g h i j];false;[1 1 1 1];[1 1 1 1];[1 1 1 1];[0.7 0.24 1.11 0];[0.2 0.2 0.2 0.52]
214;4;8;0.3;30;-0.071;-0.07075;-0.21399999999999997;[know_agent know_agent neuro_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 2.25 1];[0 0 0 0];[0.53 0.51 0.2 0.55]
215;4;8;0.3;18;0.286;0.5894999999999999;0.357;[crit_agent crit_agent talk_agent agree_agent e f g h i j];true;[2.55 1 1 1];[1 1 1 5.53];[1 1 1 1];[0 0.53 0.34 0];[0.2 0.2 0.2 0.2]
216;4;8;0.3;13;-0.214;-0.07100000000000001;-0.285;[agree_agent know_agent neuro_agent agree_agent e f g h i j];true;[3.03 1 1 2.22];[1 1 1 1];[1 2.43 1 1];[0 0 0 0];[0.2 0.2 0.71 0.2]
217;4;8;0.3;11;-0.143;0.07125000000000001;0;[neuro_agent agree_agent crit_agent neuro_agent e f g h i j];true;[4.05 1 1 1];[1 1 1 1];[1 3.41 1 2.59];[0 0 0.48 0];[0.2 0.2 0.2 0.2]
219;4;8;0.3;22;0.714;0.80325;0.5;[agree_agent know_agent agree_agent crit_agent e f g h i j];true;[3.98 1 1 4.93];[1 1 1 1];[1 1 1 1];[0 0.57 0 0];[0.2 0.2 0.68 0.2]
218;4;8;0.3;21;0.357;0.5;-0.14300000000000002;[crit_agent crit_agent know_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 1 1];[0.77 0.65 0.35 0];[0.2 0.2 0.2 0.88]
220;4;8;0.3;34;0.929;1.054;0.7150000000000001;[talk_agent know_agent crit_agent crit_agent e f g h i j];true;[1 1 1 1];[1 3.99 1 1];[1 1 1 1];[0.63 0 1.44 0];[0.2 0.2 0.2 0.88]
221;4;8;0.3;16;0.143;0.32175;-0.07100000000000001;[crit_agent neuro_agent know_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[2.14 1 1 1];[0 0.76 0 0.33];[0.2 0.2 0.64 0.2]
223;4;8;0.3;21;-0.143;0.16075000000000003;0;[agree_agent crit_agent crit_agent agree_agent e f g h i j];true;[1 2.05 1 2.8];[1 1 1 1];[1 1 1 1];[0.73 0 0.68 0];[0.2 0.2 0.2 0.2]
224;4;8;0.3;18;-0.714;-0.48175;-0.643;[neuro_agent agree_agent neuro_agent agree_agent e f g h i j];true;[2.19 1 1 4.35];[1 1 1 1];[1 3.23 4.62 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
222;4;8;0.3;20;-0.071;0.12524999999999997;-0.21399999999999997;[neuro_agent crit_agent know_agent talk_agent e f g h i j];true;[1 1 1 1];[5.73 1 1 1];[1 1 3.41 1];[0 0.36 0 0];[0.2 0.2 0.2 0.53]
225;4;8;0.3;26;0.786;10.715;0.857;[crit_agent neuro_agent crit_agent agree_agent e f g h i j];true;[3.16 1 1 1];[1 1 1 1];[1 1 3.26 1];[0 0.3 0 0.83];[0.2 0.2 0.2 0.2]
226;4;8;0.3;25;0.357;0.589;0.571;[crit_agent talk_agent crit_agent agree_agent e f g h i j];true;[2.11 1 1 1];[1 1 3.13 1];[1 1 1 1];[0 0.77 0 0.44];[0.2 0.2 0.2 0.2]
227;4;8;0.3;35;0.714;0.857;0.5;[crit_agent know_agent talk_agent agree_agent e f g h i j];true;[1 1 4.58 1];[4.7 1 1 1];[1 1 1 1];[0 0 0 0.96];[0.2 0.82 0.2 0.2]
228;4;8;0.3;20;-0.214;-0.07125000000000001;-0.357;[know_agent talk_agent agree_agent talk_agent e f g h i j];true;[1 1 1 4.6];[8.15 3 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.2 0.69 0.2]
229;4;8;0.3;25;0.214;0.28525;-0.28600000000000003;[know_agent neuro_agent neuro_agent agree_agent e f g h i j];true;[1 1 2.55 1];[1 1 1 1];[3.08 1 1 5.17];[0 0 0 0];[0.2 0.86 0.2 0.2]
230;4;8;0.3;16;0.286;0.26825;0.07199999999999998;[know_agent talk_agent know_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 2.34 1];[1 1 1 1];[0.4 0 0 0];[0.2 0.67 0.2 0.68]
231;4;8;0.3;15;-0.071;0.054000000000000006;-0.071;[neuro_agent agree_agent talk_agent know_agent e f g h i j];true;[1 1 1 4.54];[1 4.01 1 1];[1 1 2.02 1];[0 0 0 0];[0.69 0.2 0.2 0.2]
232;4;8;0.3;28;-0.214;-0.14250000000000002;-0.571;[know_agent crit_agent agree_agent agree_agent e f g h i j];true;[7.04 1 3.5 1];[1 1 1 1];[1 1 1 1];[0 0 0 0.26];[0.2 0.92 0.2 0.2]
233;4;8;0.3;17;0;0;0;[agree_agent talk_agent know_agent agree_agent e f g h i j];false;[1 1 2.97 6.64];[2.84 1 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.56 0.2 0.2]
